"","class","order","family","genus","species","subspecies","common_name","female_maturity_d","adult_body_mass_g","maximum_longevity_y","C","C_E","E_alpha","I","taxaname","I_m","log_bodymass","log_C_E","log_I_m","log_E_alpha","Species","Age_at_maturity_avg_y"
"901","Mammalia","Rodentia","Myocastoridae","Myocastor","coypus",NA,"Coypu",159.789,7150,12,3.03222377622378,35.0592442051538,26.4111484520211,1750,"Myocastor_coypus",0.244755244755245,8.87486763568805,3.55703932207744,-1.40749656877049,3.27378621086229,NA,NA
"902","Mammalia","Rodentia","Nesomyidae","Beamys","hindei",NA,"Hinde's Pouched Rat",194.8083,88.735,3.158333333,12.9261283597228,33.9260711299726,4.91756956220551,59.2,"Beamys_hindei",0.667155012114724,4.48565439998653,3.52418377869259,-0.404732858096568,1.59281441702861,NA,NA
"903","Mammalia","Rodentia","Nesomyidae","Mystromys","albicaudatus",NA,"African White-tailed Rat",109,93.8,6.3,4.54157782515991,27.255688290446,20.0963302752294,40,"Mystromys_albicaudatus",0.426439232409382,4.54116485601218,3.30526224392865,-0.852285401898243,3.00053722502481,NA,NA
"904","Mammalia","Rodentia","Octodontidae","Octodon","degus",NA,"Degu",187.19,204.835,14,3.32233065638197,44.808774187791,26.2984667984401,71.2,"Octodon_degus",0.347596846242097,5.32220477700138,3.80240397265041,-1.05671195858345,3.26951064084715,NA,NA
"905","Mammalia","Rodentia","Pedetidae","Pedetes","capensis",NA,"South African Spring Hare",1034,2774.625,20.04166667,1.68671442086768,29.0263141872871,6.07466956919729,1300,"Pedetes_capensis",0.468531783574357,7.92827088191383,3.36820280432939,-0.758151338464197,1.80412759584564,NA,NA
"906","Mammalia","Rodentia","Pedetidae","Pedetes","surdaster",NA,"East African Spring Hare",1034,2774.625,20.04166667,1.68671442086768,29.0263141872871,6.07466956919729,1300,"Pedetes_surdaster",0.468531783574357,7.92827088191383,3.36820280432939,-0.758151338464197,1.80412759584564,NA,NA
"907","Mammalia","Rodentia","Sciuridae","Ammospermophilus","harrisii",NA,"Harris's Antelope Squirrel",319,126,10.6,2.37857142857143,23.1340508806262,11.128526645768,45,"Ammospermophilus_harrisii",0.357142857142857,4.83628190695148,3.14130559625811,-1.02961941718116,2.40951177968462,NA,NA
"908","Mammalia","Rodentia","Sciuridae","Ammospermophilus","leucurus",NA,"White-tailed Antelope Squirrel",365.232,96.75,11.2,3.80568475452196,38.8155655403349,10.1928856179086,35,"Ammospermophilus_leucurus",0.361757105943152,4.57213033190989,3.65882133990054,-1.01678227042048,2.32168998849167,NA,NA
"909","Mammalia","Rodentia","Sciuridae","Ammospermophilus","nelsoni",NA,"Nelson's Antelope Squirrel",377.57,157.46,5.666666667,2.31741394639909,10.7347904904351,4.47801290742114,41,"Ammospermophilus_nelsoni",0.260383589483043,5.05917145775632,2.37348991464613,-1.34559939105201,1.49917940057999,NA,NA
"910","Mammalia","Rodentia","Sciuridae","Cynomys","ludovicianus",NA,"Black-tailed Prairie Dog",798.64064,1125,18,0.553533422222222,8.75243917100015,7.22647843215191,140.57,"Cynomys_ludovicianus",0.124951111111111,7.02553831463852,2.16933242392252,-2.07983272929485,1.97775184035265,NA,NA
"911","Mammalia","Rodentia","Sciuridae","Glaucomys","sabrinus",NA,"Northern Flying Squirrel",238.31388,148,14.2,0.805540540540541,10.9127263833099,20.7486283216068,39.74,"Glaucomys_sabrinus",0.268513513513514,4.99721227376411,2.38992966627103,-1.31485403664044,3.03248013950887,NA,NA
"912","Mammalia","Rodentia","Sciuridae","Glaucomys","volans",NA,"Southern Flying Squirrel",329.92624,65.4,19,3.68148302752294,66.6204573780195,20.0198497700577,46.2,"Glaucomys_volans",0.706422018348624,4.18052225846315,4.19901169821809,-0.34754246037546,2.9967242698658,NA,NA
"913","Mammalia","Rodentia","Sciuridae","Marmota","flaviventris",NA,"Yellow-bellied Marmot",816.59788,3709.73,21.2,0.555896263070358,10.5413193800418,8.47590018235169,478.83,"Marmota_flaviventris",0.129074083558642,8.21871437667284,2.35530271365114,-2.04736874831026,2.13722686383266,NA,NA
"914","Mammalia","Rodentia","Sciuridae","Marmota","monax",NA,"Woodchuck",542.06516,3413,14,0.326985057134486,4.09218201272331,8.42691096398817,248,"Marmota_monax",0.0726633460298857,8.13534694890671,1.40907832723783,-2.62191820274172,2.13143027116993,NA,NA
"915","Mammalia","Rodentia","Sciuridae","Ratufa","macroura",NA,"Sri Lankan Giant Squirrel",420.91,801.85,16,0.62293446405188,9.24859705424357,12.8747000546435,100,"Ratufa_macroura",0.124711604414791,6.68692155795482,2.2244718702098,-2.08175137196673,2.55526414955171,NA,NA
"916","Mammalia","Rodentia","Sciuridae","Sciurus","aberti",NA,"Abert's Squirrel",356.5085,624,6.983333333,2.77766520432692,16.6843174736828,6.14966590290274,354.995,"Sciurus_aberti",0.568902243589744,6.43615036836943,2.81446920478485,-0.564046663500242,1.81639775561152,NA,NA
"917","Mammalia","Rodentia","Sciuridae","Sciurus","carolinensis",NA,"Eastern Gray Squirrel",337.88,540.33,24,2.22086502692799,51.2449089331253,24.9263643897242,200,"Sciurus_carolinensis",0.370144171154665,6.29218006401708,3.93661627519395,-0.993862697469039,3.21592605415813,NA,NA
"918","Mammalia","Rodentia","Sciuridae","Spermophilus","armatus",NA,"Uinta Ground Squirrel",365.25,310.4,7,2.0388337628866,12.2316061158382,5.99520876112252,116.12,"Spermophilus_armatus",0.37409793814433,5.73786178830906,2.50402326698323,-0.983237649152634,1.79096061041239,NA,NA
"919","Mammalia","Rodentia","Sciuridae","Spermophilus","beecheyi",NA,"California Ground Squirrel",359.0288,599.6,5.408333333,0.868293695797198,3.84193285110243,4.49828221731794,77.59,"Spermophilus_beecheyi",0.129402935290193,6.39626276622844,1.34597558660446,-2.04482421332258,1.50369559441413,NA,NA
"920","Mammalia","Rodentia","Sciuridae","Spermophilus","beldingi",NA,"Belding's Ground Squirrel",387.59252,289.18,11,1.15568158240542,11.4852822370292,9.35881703805842,60,"Spermophilus_beldingi",0.207483228439034,5.66704933159998,2.44106641024305,-1.57270476937788,2.23631889767945,NA,NA
"921","Mammalia","Rodentia","Sciuridae","Spermophilus","brevicauda",NA,"Brandt's Ground Squirrel",314,217,7.1,6.24884792626728,38.9910990467773,7.2531847133758,200,"Spermophilus_brevicauda",0.921658986175115,5.37989735354046,3.6633333905115,-0.0815799869924229,1.98144064322586,NA,NA
"922","Mammalia","Rodentia","Sciuridae","Spermophilus","columbianus",NA,"Columbian Ground Squirrel",581.24834,468.635,4.241666667,0.782541423495898,2.0731130129914,1.66359183658916,103.595,"Spermophilus_columbianus",0.221056899292626,6.14982421385214,0.729051348606061,-1.5093351477397,0.508979021799056,NA,NA
"923","Mammalia","Rodentia","Sciuridae","Spermophilus","elegans",NA,"Wyoming Ground Squirrel",341.49968,299.225,6,1.70455134096416,8.63250328555801,5.41289034297192,86.375,"Spermophilus_elegans",0.288662377809341,5.70119579875943,2.15553453088524,-1.2424975166716,1.68878320952206,NA,NA
"924","Mammalia","Rodentia","Sciuridae","Spermophilus","lateralis",NA,"Golden-mantled Ground Squirrel",637,227.3,10.4,1.74315614606247,15.086658261401,4.95918367346939,79.78,"Spermophilus_lateralis",0.350989881214254,5.4262707308585,2.71381079440506,-1.04699788438124,1.60124114522992,NA,NA
"925","Mammalia","Rodentia","Sciuridae","Spermophilus","madrensis",NA,"Sierra Madre Ground Squirrel",637,217.6,10.4,1.82086117647059,15.7591793327961,4.95918367346939,79.78,"Spermophilus_madrensis",0.366636029411765,5.38265851498179,2.75742301028177,-1.00338566850453,1.60124114522992,NA,NA
"926","Mammalia","Rodentia","Sciuridae","Spermophilus","mollis",NA,"Piute Ground Squirrel",365.232,209.905,3.491666667,1.69298801838927,4.2172857220365,2.48944871603529,42.155,"Spermophilus_mollis",0.200828946428146,5.34665504740995,1.43919172727982,-1.60530174603532,0.912061286781583,NA,NA
"927","Mammalia","Rodentia","Sciuridae","Spermophilus","richardsonii",NA,"Richardson's Ground Squirrel",341.49968,273.535,6,2.61343612334802,13.2354452337216,5.41289034297192,98.875,"Spermophilus_richardsonii",0.361471109730016,5.61142958442402,2.58289847574199,-1.0175731583362,1.68878320952206,NA,NA
"928","Mammalia","Rodentia","Sciuridae","Spermophilus","saturatus",NA,"Cascade Golden-mantled Ground Squirrel",528.955,250.9,10.4,1.74190195296931,15.5914303176401,6.17641387263567,85.36,"Spermophilus_saturatus",0.340215225189318,5.52505445337238,2.74672142470094,-1.07817684637888,1.82073782353349,NA,NA
"929","Mammalia","Rodentia","Sciuridae","Spermophilus","spilosoma",NA,"Spotted Ground Squirrel",368.231,164.1,3.658333333,3.48091864716636,9.22262878662362,2.62623371347062,45,"Spermophilus_spilosoma",0.274223034734918,5.10047599809605,2.22166011478519,-1.29381350832573,0.965550771718766,NA,NA
"930","Mammalia","Rodentia","Sciuridae","Spermophilus","tereticaudus",NA,"Round-tailed Ground Squirrel",325,147.57,8.9,2.97570644439927,23.8341857265788,8.99538461538462,75,"Spermophilus_tereticaudus",0.508233380768449,4.99430263947536,3.17112092514387,-0.676814525939048,2.19671162528599,NA,NA
"931","Mammalia","Rodentia","Sciuridae","Spermophilus","townsendii",NA,"Townsend's Ground Squirrel",384.81842,218.26,3.491666667,1.62818038119674,3.9684774066219,2.311843371362,42.155,"Spermophilus_townsendii",0.193141207733895,5.38568701268494,1.37838249635428,-1.6443337113103,0.83804520256458,NA,NA
"932","Mammalia","Rodentia","Sciuridae","Spermophilus","tridecemlineatus",NA,"Thirteen-lined Ground Squirrel",353.97068,182,7.9,0.842782417582418,5.84066530316496,7.1461549301202,16,"Spermophilus_tridecemlineatus",0.0879120879120879,5.2040066870768,1.76484471212636,-2.43141796483701,1.96657444004353,NA,NA
"933","Mammalia","Rodentia","Sciuridae","Spermophilus","variegatus",NA,"Rock Squirrel",420.91,663.03,9.816666667,1.01805348174291,8.81989471780394,7.51270659631513,100,"Spermophilus_variegatus",0.150822738035986,6.49682023803094,2.17700993319053,-1.89165005204285,2.01659579982465,NA,NA
"934","Mammalia","Rodentia","Sciuridae","Spermophilus","washingtoni",NA,"Washington Ground Squirrel",365.232,209.045,4.658333333,1.24375421559951,4.54927695436225,3.65537430056786,32.995,"Spermophilus_washingtoni",0.157836829390801,5.34254953979351,1.51496830920597,-1.84619350495812,1.29619849577452,NA,NA
"935","Mammalia","Rodentia","Sciuridae","Spermophilus","xanthoprymnus",NA,"Asia Minor Ground Squirrel",314.20194,228.5,6.7,2.50339168490153,14.6177365519199,6.78321101391035,76.27,"Spermophilus_xanthoprymnus",0.333785557986871,5.43153621033426,2.68223562372586,-1.09725653415811,1.91445059071054,NA,NA
"936","Mammalia","Rodentia","Sciuridae","Tamias","amoenus",NA,"Yellow-pine Chipmunk",353.51214,54.2,5.166666667,1.81937269372694,7.63798174627698,4.33456455966406,19,"Tamias_amoenus",0.350553505535055,3.9926809084456,2.03313339894409,-1.04824192927916,1.46662115758963,NA,NA
"937","Mammalia","Rodentia","Sciuridae","Tamias","ochrogenys",NA,"Yellow-cheeked Chipmunk",353.33316,84,10.25,1.64119761904762,15.2335371269571,9.58844859055968,34.99,"Tamias_ochrogenys",0.416547619047619,4.43081679884331,2.72349938727979,-0.875754492463717,2.26055910214431,NA,NA
"938","Mammalia","Rodentia","Sciuridae","Tamias","senex",NA,"Shadow Chipmunk",353.33316,84,10.25,1.80365119047619,16.7414253197269,9.58844859055968,34.99,"Tamias_senex",0.416547619047619,4.43081679884331,2.81788620598435,-0.875754492463717,2.26055910214431,NA,NA
"939","Mammalia","Rodentia","Sciuridae","Tamias","siskiyou",NA,"Siskiyou Chipmunk",353.33316,75,10.25,1.973436,18.3173618001705,9.58844859055968,34.99,"Tamias_siskiyou",0.466533333333333,4.31748811353631,2.90784934233514,-0.762425807156714,2.26055910214431,NA,NA
"940","Mammalia","Rodentia","Sciuridae","Tamias","striatus",NA,"Eastern Chipmunk",169.59,92.6,9.5,3.1393997300216,28.3656377085905,19.4463706586473,45.025,"Tamias_striatus",0.486231101511879,4.52828914165213,3.34517847276062,-0.721071250590114,2.96766045412565,NA,NA
"941","Mammalia","Rodentia","Sciuridae","Tamias","townsendii",NA,"Townsend's Chipmunk",353.33316,79.12,10.25,1.87067366026289,17.3635254678057,9.58844859055968,34.99,"Tamias_townsendii",0.442239635995956,4.37096568731446,2.85437176855699,-0.81590338093486,2.26055910214431,NA,NA
"942","Mammalia","Rodentia","Sciuridae","Tamiasciurus","hudsonicus",NA,"Red Squirrel",342.05032,210.8,12,2.88012808349146,31.862499378338,11.8051334669121,83.8,"Tamiasciurus_hudsonicus",0.39753320683112,5.35090981666721,3.46142975019146,-0.92247680917917,2.46853447643817,NA,NA
"943","Mammalia","Rodentia","Thryonomyidae","Thryonomys","swinderianus",NA,"Greater Cane Rat",332.96984,3750.85,5.4,1.03185645920258,4.63071781086202,4.91945504734002,433.7,"Thryonomys_swinderianus",0.115627124518442,8.22973775994612,1.53271189082492,-2.15738470910479,1.5931977616338,NA,NA
"944","Mammalia","Scandentia","Tupaiidae","Tupaia","belangeri",NA,"Northern Treeshrew",122.265,200,12.41666667,7.5,90.6127055044521,36.0677081302908,100,"Tupaia_belangeri",0.5,5.29831736654804,4.50659444057258,-0.693147180559945,3.58539795339827,NA,NA
"945","Mammalia","Scandentia","Tupaiidae","Tupaia","chrysogaster",NA,"Golden-bellied Treeshrew",106.385,159,12.41666667,3.49056603773585,42.3238145201215,41.6007739300653,100,"Tupaia_chrysogaster",0.628930817610063,5.06890420222023,3.74534991865166,-0.46373401623214,3.72811877118227,NA,NA
"946","Mammalia","Scandentia","Tupaiidae","Tupaia","glis",NA,"Common Treeshrew",106.385,159,12.41666667,3.49056603773585,42.3238145201215,41.6007739300653,100,"Tupaia_glis",0.628930817610063,5.06890420222023,3.74534991865166,-0.46373401623214,3.72811877118227,NA,NA
"947","Mammalia","Scandentia","Tupaiidae","Tupaia","longipes",NA,"Long-footed Treeshrew",106.385,163.525,12.41666667,3.2258064516129,39.1135513437914,41.6007739300653,100,"Tupaia_longipes",0.61152728940529,5.09696588384728,3.66646898862841,-0.491795697859185,3.72811877118227,NA,NA
"948","Mammalia","Sirenia","Trichechidae","Trichechus","inunguis",NA,"Amazonian Manatee",1096,294000.595,40.175,0.114795686042744,4.26721511991013,12.3794479927007,67500,"Trichechus_inunguis",0.229591372085488,12.5913370701283,1.45096141772536,-1.47145419326767,2.51603767762751,NA,NA
"949","Mammalia","Soricomorpha","Soricidae","Blarina","hylophaga",NA,"Elliot's Short-tailed Shrew",69.22678,18.56,2.8,9.765625,25.4915780179794,13.7630729032897,14.5,"Blarina_hylophaga",0.78125,2.92100872735805,3.23834812380725,-0.246860077931526,2.62198912903268,NA,NA
"950","Mammalia","Soricomorpha","Soricidae","Crocidura","aleksandrisi",NA,"Cyrenaica Shrew",175,7.425,4,7.54208754208754,26.5522807988561,7.34285714285714,4,"Crocidura_aleksandrisi",0.538720538720539,2.00485268468876,3.27911564979321,-0.618558323568873,1.99372802340581,NA,NA
"951","Mammalia","Soricomorpha","Soricidae","Crocidura","arabica",NA,"Arabian Shrew",75,10.6,4,10.2715094339623,38.9754536055828,18.4666666666667,7.7,"Crocidura_arabica",0.726415094339623,2.36085400111802,3.66293205324899,-0.319633672258383,2.91596730508513,NA,NA
"952","Mammalia","Soricomorpha","Soricidae","Crocidura","caspica",NA,"Caspian Shrew",119.62612,9.9,4,8.37093939393939,30.7402425060257,11.2046924200166,5.89,"Crocidura_caspica",0.594949494949495,2.29253475714054,3.42557262701966,-0.519278759477049,2.41633265663218,NA,NA
"953","Mammalia","Soricomorpha","Soricidae","Crocidura","dsinezumi",NA,"Dsinezumi Shrew",75,10.6,4,10.5893160377359,40.1813772938744,18.4666666666667,7.7,"Crocidura_dsinezumi",0.726415094339623,2.36085400111802,3.69340363689474,-0.319633672258383,2.91596730508513,NA,NA
"954","Mammalia","Soricomorpha","Soricidae","Crocidura","ichnusae",NA,"North African White-toothed Shrew",75,10.6,4,10.2715094339623,38.9754536055828,18.4666666666667,7.7,"Crocidura_ichnusae",0.726415094339623,2.36085400111802,3.66293205324899,-0.319633672258383,2.91596730508513,NA,NA
"955","Mammalia","Soricomorpha","Soricidae","Crocidura","orii",NA,"Ryukyu Shrew",75,10.6,4,10.5893160377359,40.1813772938744,18.4666666666667,7.7,"Crocidura_orii",0.726415094339623,2.36085400111802,3.69340363689474,-0.319633672258383,2.91596730508513,NA,NA
"956","Mammalia","Soricomorpha","Soricidae","Crocidura","pullata",NA,"Kashmir White-toothed Shrew",75,10.6,4,10.2715094339623,38.9754536055828,18.4666666666667,7.7,"Crocidura_pullata",0.726415094339623,2.36085400111802,3.66293205324899,-0.319633672258383,2.91596730508513,NA,NA
"957","Mammalia","Soricomorpha","Soricidae","Crocidura","rapax",NA,"Chinese White-toothed Shrew",75,10.6,4,10.2715094339623,38.9754536055828,18.4666666666667,7.7,"Crocidura_rapax",0.726415094339623,2.36085400111802,3.66293205324899,-0.319633672258383,2.91596730508513,NA,NA
"958","Mammalia","Soricomorpha","Soricidae","Crocidura","russula",NA,"Greater White-toothed Shrew",75,10.6,4,10.2715094339623,38.9754536055828,18.4666666666667,7.7,"Crocidura_russula",0.726415094339623,2.36085400111802,3.66293205324899,-0.319633672258383,2.91596730508513,NA,NA
"959","Mammalia","Soricomorpha","Soricidae","Crocidura","shantungensis",NA,"Asian Lesser White-toothed Shrew",175,7.425,4,7.54208754208754,26.5522807988561,7.34285714285714,4,"Crocidura_shantungensis",0.538720538720539,2.00485268468876,3.27911564979321,-0.618558323568873,1.99372802340581,NA,NA
"960","Mammalia","Soricomorpha","Soricidae","Crocidura","sicula",NA,"Sicilian Shrew",101.08,10.84,4,10.8893911439114,40.5419490774908,13.4440047487139,7.7,"Crocidura_sicula",0.710332103321033,2.3832429960115,3.70233721775396,-0.342022667151862,2.5985332630846,NA,NA
"961","Mammalia","Soricomorpha","Soricidae","Crocidura","silacea",NA,"Lesser Gray-brown Musk Shrew",75,10.25,4,10.5696585365854,40.1067865018376,18.4666666666667,7.7,"Crocidura_silacea",0.751219512195122,2.32727770558442,3.69154555944047,-0.286057376724779,2.91596730508513,NA,NA
"962","Mammalia","Soricomorpha","Soricidae","Crocidura","suaveolens",NA,"Lesser White-toothed Shrew",175,7.425,4,7.54208754208754,26.5522807988561,7.34285714285714,4,"Crocidura_suaveolens",0.538720538720539,2.00485268468876,3.27911564979321,-0.618558323568873,1.99372802340581,NA,NA
"963","Mammalia","Soricomorpha","Soricidae","Crocidura","vorax",NA,"Voracious Shrew",75,10.6,4,10.2715094339623,38.9754536055828,18.4666666666667,7.7,"Crocidura_vorax",0.726415094339623,2.36085400111802,3.66293205324899,-0.319633672258383,2.91596730508513,NA,NA
"964","Mammalia","Soricomorpha","Soricidae","Crocidura","zimmermanni",NA,"Cretan Shrew",75,10.6,4,10.2715094339623,38.9754536055828,18.4666666666667,7.7,"Crocidura_zimmermanni",0.726415094339623,2.36085400111802,3.66293205324899,-0.319633672258383,2.91596730508513,NA,NA
"965","Mammalia","Soricomorpha","Soricidae","Cryptotis","orophila",NA,"Central American Least Shrew",40,6.2,3.5,7.06350806451613,23.948195150243,30.9375,3.85,"Cryptotis_orophila",0.620967741935484,1.82454929205105,3.17589296194602,-0.476476143751353,3.43196904032891,NA,NA
"966","Mammalia","Soricomorpha","Soricidae","Cryptotis","parva",NA,"North American Least Shrew",40,6.2,3.5,7.06350806451613,23.948195150243,30.9375,3.85,"Cryptotis_parva",0.620967741935484,1.82454929205105,3.17589296194602,-0.476476143751353,3.43196904032891,NA,NA
"967","Mammalia","Soricomorpha","Soricidae","Cryptotis","tropicalis",NA,"Tropical Small-eared Shrew",40,6.2,3.5,7.06350806451613,23.948195150243,30.9375,3.85,"Cryptotis_tropicalis",0.620967741935484,1.82454929205105,3.17589296194602,-0.476476143751353,3.43196904032891,NA,NA
"968","Mammalia","Soricomorpha","Soricidae","Neomys","fodiens",NA,"Eurasian Water Shrew",159.789,15.13,3.1,6.55518836748182,17.4513661472716,6.08121335010545,10,"Neomys_fodiens",0.660938532716457,2.71667952780026,2.85941793482592,-0.414094434806219,1.80520424022988,NA,NA
